Average,Standard Deviation,l1,l2,l3,l4,l5,a1,a2,a3,a4,a5,a6,d1
9.501073750000004203e-01,1.050992574000000346e+00,9.495257249999997651e-01,1.051110246999999775e+00,1.049473488000000065e+00,9.840356960000004038e-01,9.849640130000002491e-01,1.172592935999998698e+00,1.045468783999999651e+00,1.047969987000000103e+00,1.048153874000000707e+00,2.666840280000003505e-01
1.363247644620651372e-02,1.173207566991126688e-02,1.352092811360873850e-02,1.348473405788898870e-02,1.318174208668399308e-02,1.705425270404962654e-02,1.729819567610537887e-02,1.875457585731824320e-02,1.621561119684805305e-02,1.541417495439930882e-02,1.608084138843873453e-02,1.479026845383450417e-01
